,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,MasVnrArea,ExteriorQ,ExteriorC,BasementQ,BasementC,BasementEx,Basement1,BsmtFinSF1,Basement2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,Kitchen,TotRmsAbvGrd,Function,Fireplaces,FireplaceQ,Garage,GarageYrBlt,GarageCars,GarageArea,GarageQ,GarageC,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Pool,FenceType,MiscVal,SalePrice
106,60.0,10800,4,7,1885,0.0,3,3,2.0,3.0,1.0,1.0,0,1.0,0,641,641,4,1047,0,0,1047,0,0,1,0,3,6,8,0,,1.0,1954.0,1,273,2.0,2.0,0,0,0,0,0,0,0.0,0.0,450,100000
107,50.0,6000,5,5,1948,0.0,3,3,3.0,3.0,1.0,5.0,104,4.0,169,516,789,5,789,0,0,789,0,0,1,0,3,5,8,0,,1.0,1948.0,1,250,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,115000
108,85.0,8500,5,7,1919,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,793,793,3,997,520,0,1517,0,0,2,0,2,7,8,0,,,,0,0,,,0,0,144,0,0,0,0.0,0.0,0,115000
109,105.0,11751,6,6,1977,480.0,3,3,4.0,3.0,1.0,4.0,705,1.0,0,1139,1844,5,1844,0,0,1844,0,0,2,0,3,7,8,1,3.0,,1977.0,2,546,3.0,3.0,0,122,0,0,0,0,3.0,3.0,0,190000
110,75.0,9525,6,4,1954,0.0,3,3,3.0,2.0,1.0,3.0,444,1.0,0,550,994,4,1216,639,0,1855,0,0,2,0,3,7,8,0,,,1954.0,1,325,3.0,3.0,182,0,0,0,0,0,0.0,0.0,0,136900
111,,7750,7,5,2000,0.0,3,3,4.0,3.0,1.0,6.0,250,1.0,0,134,384,5,774,656,0,1430,0,0,2,1,3,7,8,1,3.0,3.0,2000.0,2,400,3.0,3.0,180,0,0,0,0,0,0.0,0.0,0,180000
112,77.0,9965,7,5,2007,220.0,4,3,5.0,3.0,3.0,6.0,984,1.0,0,280,1264,5,1282,1414,0,2696,1,0,2,1,5,10,8,1,4.0,3.0,2007.0,3,792,3.0,3.0,120,184,0,0,168,0,0.0,0.0,0,383970
113,,21000,6,5,1953,184.0,3,4,4.0,3.0,2.0,5.0,35,3.0,869,905,1809,3,2259,0,0,2259,1,0,2,0,4,7,8,2,4.0,4.0,1953.0,2,450,3.0,3.0,166,120,192,0,0,0,3.0,3.0,0,217000
114,61.0,7259,6,8,1945,0.0,3,3,3.0,3.0,1.0,5.0,774,2.0,150,104,1028,5,1436,884,0,2320,1,0,2,1,4,9,8,1,3.0,1.0,1945.0,1,180,3.0,3.0,224,0,0,0,0,0,3.0,3.0,0,259500
115,34.0,3230,6,5,1999,1129.0,3,3,4.0,3.0,1.0,6.0,419,1.0,0,310,729,4,729,729,0,1458,0,0,2,1,3,5,8,1,2.0,1.0,1999.0,2,440,3.0,3.0,0,32,0,0,0,0,0.0,0.0,0,176000
116,,11616,5,5,1962,116.0,3,3,3.0,3.0,1.0,2.0,170,4.0,670,252,1092,3,1092,0,0,1092,0,1,1,0,3,6,8,1,1.0,,1962.0,1,288,3.0,3.0,0,20,144,0,0,0,0.0,0.0,0,139000
117,74.0,8536,5,5,2006,0.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,1125,1125,4,1125,0,0,1125,0,0,1,1,3,5,8,0,,,2007.0,2,430,3.0,3.0,80,64,0,0,0,0,0.0,0.0,0,155000
118,90.0,12376,7,5,1990,0.0,3,3,4.0,3.0,2.0,6.0,1470,1.0,0,203,1673,4,1699,1523,0,3222,1,0,3,0,4,11,8,2,3.0,,1990.0,3,594,3.0,3.0,367,0,0,0,0,0,0.0,0.0,0,320000
119,65.0,8461,6,5,2005,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,728,728,5,728,728,0,1456,0,0,2,1,4,8,8,1,4.0,,2005.0,2,390,3.0,3.0,0,24,0,0,0,0,0.0,0.0,0,163990
120,,21453,6,5,1969,0.0,3,3,3.0,3.0,4.0,5.0,938,1.0,0,0,938,5,988,0,0,988,1,0,1,0,3,4,8,2,3.0,,1969.0,2,540,3.0,3.0,0,130,0,130,0,0,0.0,0.0,0,180000
121,50.0,6060,4,5,1939,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,732,732,4,772,351,0,1123,0,0,1,0,3,4,8,0,,1.0,1979.0,1,264,3.0,3.0,0,0,140,0,0,0,3.0,3.0,0,100000
122,75.0,9464,6,7,1958,135.0,3,4,3.0,3.0,1.0,4.0,570,1.0,0,510,1080,4,1080,0,0,1080,0,0,1,0,3,5,8,0,,,1958.0,1,288,3.0,3.0,0,0,0,0,130,0,0.0,0.0,0,136000
123,55.0,7892,6,5,1993,0.0,4,3,4.0,3.0,1.0,6.0,300,1.0,0,899,1199,5,1199,0,0,1199,0,0,2,0,4,5,8,0,,,1993.0,2,530,3.0,3.0,0,63,0,0,0,0,0.0,0.0,0,153900
124,48.0,17043,6,5,1979,0.0,3,4,4.0,2.0,1.0,1.0,0,1.0,0,1362,1362,3,1586,0,0,1586,0,0,2,0,3,7,8,1,3.0,,1979.0,2,435,3.0,3.0,192,0,0,0,0,0,0.0,0.0,0,181000
125,60.0,6780,6,8,1935,0.0,3,2,3.0,3.0,3.0,6.0,490,1.0,0,30,520,4,520,0,234,754,1,0,1,0,3,5,8,0,,,,0,0,,,53,0,0,0,0,0,0.0,0.0,0,84500
126,,4928,6,5,1976,0.0,3,3,4.0,3.0,1.0,5.0,120,1.0,0,958,1078,3,958,0,0,958,0,0,2,0,3,5,8,1,3.0,,1977.0,2,440,3.0,3.0,0,205,0,0,0,0,0.0,0.0,0,128000
127,55.0,4388,5,7,1930,0.0,3,4,3.0,3.0,1.0,2.0,116,1.0,0,556,672,5,840,0,0,840,0,0,1,0,3,5,8,1,3.0,,,0,0,,,0,0,0,0,0,0,0.0,0.0,0,87000
128,69.0,7590,6,5,1966,266.0,3,3,3.0,3.0,1.0,4.0,512,1.0,0,148,660,3,660,688,0,1348,0,0,1,1,3,6,8,1,2.0,,1966.0,2,453,3.0,3.0,188,108,0,0,0,0,0.0,0.0,0,155000
129,69.0,8973,5,7,1958,85.0,3,3,3.0,3.0,1.0,3.0,567,4.0,28,413,1008,3,1053,0,0,1053,0,1,1,1,5,6,8,0,,6.0,1998.0,2,750,3.0,3.0,0,80,0,180,0,0,1.0,1.0,0,150000
130,88.0,14200,7,6,1966,309.0,3,3,3.0,3.0,1.0,3.0,445,1.0,0,479,924,5,1216,941,0,2157,0,0,2,1,4,8,8,2,4.0,,1966.0,2,487,3.0,3.0,105,66,0,0,0,0,4.0,4.0,0,226000
131,,12224,6,5,2000,40.0,4,3,4.0,3.0,1.0,6.0,695,1.0,0,297,992,5,1022,1032,0,2054,1,0,2,1,4,7,8,1,3.0,3.0,2000.0,2,390,3.0,3.0,24,48,0,0,0,0,0.0,0.0,0,244000
132,75.0,7388,5,6,1959,0.0,3,3,3.0,3.0,1.0,3.0,405,1.0,0,658,1063,4,1327,0,0,1327,1,0,1,0,4,7,8,0,,1.0,1974.0,2,624,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,150750
133,,6853,8,5,2001,136.0,4,3,5.0,3.0,1.0,6.0,1005,1.0,0,262,1267,5,1296,0,0,1296,1,0,2,0,4,6,8,0,,,2001.0,2,471,3.0,3.0,192,25,0,0,0,0,0.0,0.0,0,220000
134,78.0,10335,5,6,1968,0.0,3,3,3.0,3.0,1.0,3.0,570,1.0,0,891,1461,4,1721,0,0,1721,0,0,2,1,3,7,7,1,3.0,,1968.0,2,440,3.0,3.0,0,96,180,0,0,0,3.0,3.0,0,180000
135,80.0,10400,7,6,1970,288.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,1304,1304,4,1682,0,0,1682,0,0,2,0,3,7,8,1,4.0,,1970.0,2,530,3.0,3.0,98,0,0,0,0,0,3.0,3.0,0,174000
136,,10355,5,5,1967,196.0,3,3,3.0,3.0,1.0,4.0,695,1.0,0,519,1214,3,1214,0,0,1214,0,0,2,0,3,5,8,1,2.0,,1967.0,1,318,3.0,3.0,0,111,0,0,0,0,0.0,0.0,0,143000
137,82.0,11070,7,5,1988,70.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,1907,1907,4,1959,0,0,1959,0,0,3,0,3,9,8,0,,6.0,1989.0,3,766,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,171000
138,73.0,9066,8,5,1999,320.0,4,3,4.0,3.0,2.0,6.0,668,1.0,0,336,1004,5,1004,848,0,1852,0,0,2,1,4,7,8,2,3.0,,1999.0,3,660,3.0,3.0,224,106,0,0,0,0,4.0,4.0,0,230000
139,65.0,15426,6,5,1997,0.0,3,3,4.0,3.0,1.0,6.0,821,1.0,0,107,928,5,928,836,0,1764,1,0,2,1,4,7,8,0,,,1997.0,2,470,3.0,3.0,276,99,0,0,0,0,3.0,3.0,0,231500
140,70.0,10500,4,5,1971,0.0,3,3,3.0,3.0,1.0,5.0,432,1.0,0,432,864,3,864,0,0,864,0,0,1,0,3,5,8,1,1.0,,,0,0,,,0,0,0,0,0,0,0.0,0.0,0,115000
141,78.0,11645,7,5,2005,0.0,4,3,4.0,3.0,3.0,6.0,1300,1.0,0,434,1734,5,1734,0,0,1734,1,0,2,0,4,7,8,0,,,2005.0,2,660,3.0,3.0,160,24,0,0,0,0,0.0,0.0,0,260000
142,71.0,8520,5,4,1952,0.0,3,2,3.0,3.0,1.0,3.0,507,1.0,0,403,910,2,910,475,0,1385,0,0,2,0,3,6,8,0,,1.0,2000.0,2,720,3.0,3.0,0,0,0,0,0,0,3.0,3.0,0,166000
143,78.0,10335,7,5,1999,183.0,4,3,4.0,3.0,4.0,6.0,679,1.0,0,811,1490,5,1501,0,0,1501,1,0,2,0,4,6,8,0,,,1999.0,2,577,3.0,3.0,144,29,0,0,0,0,0.0,0.0,0,204000
144,70.0,9100,5,5,1963,336.0,3,3,3.0,3.0,1.0,3.0,1332,1.0,0,396,1728,3,1728,0,0,1728,1,0,2,0,3,10,8,0,,1.0,1963.0,2,504,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,125000
145,24.0,2522,6,5,2004,50.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,970,970,5,970,739,0,1709,0,0,2,0,4,7,4,0,,1.0,2004.0,2,380,3.0,3.0,0,40,0,0,0,0,0.0,0.0,0,130000
146,51.0,6120,5,7,1931,0.0,3,3,3.0,3.0,1.0,4.0,209,1.0,0,506,715,3,875,0,0,875,1,0,1,0,3,5,8,0,,1.0,1931.0,1,180,2.0,3.0,48,0,0,0,0,0,0.0,0.0,0,105000
147,,9505,7,5,2001,180.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,884,884,5,884,1151,0,2035,0,0,2,1,4,8,8,1,4.0,3.0,2001.0,2,434,3.0,3.0,144,48,0,0,0,0,0.0,0.0,0,222500
148,63.0,7500,7,5,2004,120.0,3,3,4.0,3.0,1.0,6.0,680,1.0,0,400,1080,5,1080,0,0,1080,1,0,1,0,4,6,8,0,,,,0,0,,,0,0,0,0,0,0,0.0,0.0,0,141000
149,,6240,5,4,1936,0.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,896,896,4,896,448,0,1344,0,0,1,0,3,7,8,0,,1.0,1936.0,1,240,2.0,3.0,200,114,0,0,0,0,0.0,0.0,0,115000
150,120.0,10356,5,6,1975,0.0,3,3,3.0,3.0,3.0,4.0,716,1.0,0,253,969,3,969,0,0,969,0,0,1,1,3,5,8,0,,,1975.0,2,440,3.0,3.0,0,0,0,0,0,0,3.0,3.0,0,122000
151,107.0,13891,8,5,2007,436.0,4,3,5.0,3.0,4.0,6.0,1400,1.0,0,310,1710,5,1710,0,0,1710,1,0,2,0,4,6,8,1,4.0,,2007.0,3,866,3.0,3.0,0,102,0,0,0,0,0.0,0.0,0,372402
152,,14803,6,5,1971,252.0,3,3,3.0,3.0,1.0,3.0,416,1.0,0,409,825,4,1097,896,0,1993,0,0,2,1,3,8,8,1,4.0,,1971.0,2,495,3.0,3.0,0,66,0,0,0,0,2.0,2.0,0,190000
153,,13500,6,7,1960,0.0,3,3,4.0,3.0,4.0,4.0,429,5.0,1080,93,1602,4,1252,0,0,1252,1,0,1,0,3,4,8,1,4.0,,1960.0,2,564,3.0,3.0,409,0,0,0,0,0,0.0,0.0,0,235000
154,84.0,11340,6,5,1923,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,1200,1200,3,1200,0,0,1200,0,0,1,0,3,7,8,0,,1.0,1923.0,1,312,2.0,2.0,0,0,228,0,0,0,0.0,0.0,0,125000
155,60.0,9600,6,5,1924,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,572,572,2,572,524,0,1096,0,0,1,0,3,5,8,0,,,,0,0,,,0,8,128,0,0,0,0.0,0.0,0,79000
156,60.0,7200,5,7,1950,0.0,3,3,,,,,0,,0,0,0,3,1040,0,0,1040,0,0,1,0,3,5,8,0,,1.0,1950.0,2,625,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,109500
157,92.0,12003,8,5,2009,84.0,4,3,5.0,3.0,1.0,1.0,0,1.0,0,774,774,5,774,1194,0,1968,0,0,2,1,5,8,8,1,4.0,3.0,2009.0,3,680,3.0,3.0,0,75,0,0,0,0,0.0,0.0,0,269500
158,100.0,12552,7,5,2004,0.0,4,3,4.0,3.0,1.0,6.0,222,1.0,0,769,991,5,991,956,0,1947,0,0,2,1,4,8,8,1,4.0,,2004.0,2,678,3.0,3.0,0,136,0,0,0,0,2.0,2.0,0,254900
159,134.0,19378,7,5,2005,456.0,4,3,4.0,3.0,2.0,6.0,57,1.0,0,1335,1392,5,1392,1070,0,2462,1,0,2,1,4,9,8,1,4.0,,2006.0,2,576,3.0,3.0,239,132,0,168,0,0,0.0,0.0,0,320000
160,,11120,6,6,1984,0.0,3,3,4.0,3.0,1.0,4.0,660,1.0,0,572,1232,3,1232,0,0,1232,0,0,2,0,3,6,8,0,,,1984.0,2,516,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,162500
161,110.0,13688,9,5,2003,664.0,4,3,5.0,3.0,3.0,6.0,1016,1.0,0,556,1572,5,1572,1096,0,2668,1,0,2,1,5,10,8,2,4.0,3.0,2003.0,3,726,3.0,3.0,400,0,0,0,0,0,0.0,0.0,0,412500
162,95.0,12182,7,5,2005,226.0,4,3,4.0,3.0,2.0,4.0,1201,1.0,0,340,1541,5,1541,0,0,1541,0,0,2,0,4,7,8,1,4.0,,2005.0,2,532,3.0,3.0,0,70,0,0,0,0,0.0,0.0,0,220000
163,55.0,5500,4,6,1956,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,882,882,5,882,0,0,882,0,0,1,0,3,4,8,0,,,,0,0,,,0,0,0,0,0,0,3.0,3.0,0,103200
164,40.0,5400,6,7,1926,0.0,3,4,3.0,3.0,2.0,2.0,370,1.0,0,779,1149,4,1149,467,0,1616,0,0,2,0,4,5,8,0,,1.0,1926.0,1,216,3.0,3.0,0,0,183,0,0,0,0.0,0.0,0,152000
165,62.0,10106,5,7,1940,0.0,3,4,3.0,3.0,1.0,5.0,351,3.0,181,112,644,4,808,547,0,1355,1,0,2,0,3,6,8,0,,,,0,0,,,140,0,0,0,0,0,0.0,0.0,0,127500
166,,10708,5,5,1955,0.0,4,3,3.0,3.0,1.0,2.0,379,4.0,768,470,1617,5,1867,0,0,1867,1,0,1,0,3,7,8,3,4.0,,1955.0,1,303,3.0,3.0,476,0,0,0,142,0,2.0,2.0,0,190000
167,86.0,10562,8,5,2007,300.0,4,3,5.0,3.0,1.0,6.0,1288,1.0,0,294,1582,5,1610,551,0,2161,1,0,1,1,5,8,8,1,4.0,,2007.0,3,789,3.0,3.0,178,120,0,0,0,0,0.0,0.0,0,325624
168,62.0,8244,7,5,2004,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,840,840,5,840,880,0,1720,0,0,2,1,4,7,8,1,4.0,,2004.0,2,440,3.0,3.0,100,48,0,0,0,0,0.0,0.0,0,183500
169,,16669,8,6,1981,653.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,1686,1686,3,1707,0,0,1707,0,0,2,1,3,6,8,1,3.0,,1981.0,2,511,3.0,3.0,574,64,0,0,0,0,0.0,0.0,0,228000
170,,12358,5,6,1941,0.0,3,3,3.0,3.0,1.0,3.0,360,1.0,0,360,720,3,854,0,528,1382,0,0,1,1,3,7,8,0,,1.0,1991.0,2,660,3.0,3.0,237,0,0,0,0,0,0.0,0.0,0,128500
171,141.0,31770,6,5,1960,112.0,3,3,3.0,4.0,4.0,4.0,639,1.0,0,441,1080,2,1656,0,0,1656,1,0,1,0,3,7,8,2,4.0,,1960.0,2,528,3.0,3.0,210,62,0,0,0,0,0.0,0.0,0,215000
172,44.0,5306,7,7,1987,0.0,4,4,4.0,4.0,1.0,6.0,495,3.0,215,354,1064,4,1064,703,0,1767,1,0,2,0,4,5,8,1,3.0,,1987.0,2,504,4.0,3.0,441,35,0,0,0,0,0.0,0.0,0,239000
173,80.0,10197,6,5,1961,491.0,3,3,3.0,3.0,1.0,5.0,288,3.0,374,700,1362,3,1362,0,0,1362,1,0,1,1,3,6,8,1,3.0,,1961.0,2,504,3.0,3.0,0,20,0,0,0,0,0.0,0.0,0,163000
174,47.0,12416,6,5,1986,132.0,3,3,4.0,2.0,1.0,5.0,1398,2.0,208,0,1606,3,1651,0,0,1651,1,0,2,0,3,7,6,1,3.0,,1986.0,2,616,3.0,3.0,192,0,0,0,0,0,0.0,0.0,0,184000
175,84.0,12615,6,7,1950,0.0,3,3,3.0,4.0,3.0,5.0,477,1.0,0,725,1202,3,2158,0,0,2158,1,0,2,0,4,7,8,1,4.0,,1950.0,2,576,3.0,3.0,0,29,39,0,0,0,3.0,3.0,0,243000
176,97.0,10029,6,5,1988,268.0,4,3,4.0,3.0,1.0,6.0,831,1.0,0,320,1151,3,1164,896,0,2060,0,1,2,1,3,8,8,1,3.0,,1988.0,2,521,3.0,3.0,0,228,0,0,192,0,0.0,0.0,0,211000
177,,13650,5,5,1958,0.0,4,4,3.0,3.0,1.0,5.0,57,4.0,441,554,1052,5,1252,668,0,1920,1,0,2,0,4,8,8,1,4.0,,1958.0,2,451,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,172500
178,63.0,17423,9,5,2008,748.0,5,3,5.0,3.0,1.0,6.0,1904,1.0,0,312,2216,5,2234,0,0,2234,1,0,2,0,5,9,8,1,4.0,,2009.0,3,1166,3.0,3.0,0,60,0,0,0,0,0.0,0.0,0,501837
179,60.0,8520,5,6,1923,0.0,4,3,3.0,3.0,1.0,1.0,0,1.0,0,968,968,3,968,0,0,968,0,0,1,0,3,5,8,0,,1.0,1935.0,2,480,2.0,3.0,0,0,184,0,0,0,0.0,0.0,0,100000
180,,2117,6,5,2000,456.0,4,3,4.0,3.0,1.0,6.0,436,1.0,0,320,756,5,769,756,0,1525,0,0,2,1,4,5,8,1,3.0,1.0,2000.0,2,440,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,177000
181,54.0,7588,7,6,1920,0.0,3,3,2.0,3.0,1.0,2.0,352,1.0,0,441,793,4,901,901,0,1802,0,0,1,1,3,9,8,1,4.0,1.0,1920.0,1,216,2.0,3.0,0,0,40,0,0,0,0.0,0.0,0,200100
182,60.0,9060,5,6,1957,98.0,3,3,,,,,0,,0,0,0,5,1340,0,0,1340,0,0,1,0,3,7,8,1,4.0,,1957.0,1,252,3.0,3.0,116,0,0,180,0,0,3.0,3.0,0,120000
183,63.0,11426,7,5,2003,0.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,1362,1362,5,1362,720,0,2082,0,0,2,1,4,6,5,0,,1.0,2003.0,2,484,3.0,3.0,280,238,0,0,0,0,0.0,0.0,0,200000
184,92.0,7438,5,8,1908,0.0,3,3,2.0,3.0,1.0,1.0,0,1.0,0,504,504,4,936,316,0,1252,0,0,1,0,3,5,8,0,,,1986.0,2,576,3.0,3.0,104,0,0,0,0,0,3.0,3.0,0,127000
185,90.0,22950,10,9,1892,0.0,4,4,3.0,3.0,2.0,1.0,0,1.0,0,1107,1107,5,1518,1518,572,3608,0,0,2,1,5,12,8,2,3.0,1.0,1993.0,3,840,5.0,3.0,0,260,0,0,410,0,4.0,4.0,0,475000
186,,9947,7,5,1990,0.0,3,3,4.0,3.0,3.0,6.0,611,1.0,0,577,1188,5,1217,0,0,1217,1,0,2,0,4,6,8,0,,,1990.0,2,497,3.0,3.0,168,27,0,0,0,0,4.0,4.0,0,173000
187,60.0,10410,5,7,1916,0.0,3,3,2.0,3.0,1.0,1.0,0,1.0,0,660,660,5,808,704,144,1656,0,0,2,1,3,8,6,0,,1.0,1916.0,1,180,2.0,2.0,0,0,0,140,0,0,3.0,3.0,0,135000
188,64.0,7018,5,5,1979,275.0,3,3,4.0,3.0,3.0,6.0,1086,1.0,0,0,1086,3,1224,0,0,1224,2,0,0,2,3,6,8,2,3.0,1.0,1979.0,2,528,3.0,3.0,120,0,0,0,0,0,0.0,0.0,0,153337
189,41.0,4923,8,5,2001,0.0,4,3,5.0,3.0,3.0,6.0,1153,1.0,0,440,1593,5,1593,0,0,1593,1,0,1,1,5,5,8,1,4.0,,2001.0,2,682,3.0,3.0,0,120,0,0,224,0,0.0,0.0,0,286000
190,70.0,10570,8,8,1932,0.0,4,3,4.0,4.0,1.0,3.0,297,1.0,0,556,853,3,1549,1178,0,2727,0,0,2,1,4,10,4,2,3.0,1.0,1932.0,2,440,3.0,3.0,0,74,0,0,0,0,0.0,0.0,0,315000
191,,7472,7,9,1972,138.0,3,3,3.0,3.0,1.0,5.0,626,1.0,0,99,725,4,725,754,0,1479,1,0,1,1,4,7,8,0,,,1972.0,2,484,3.0,3.0,0,32,0,0,0,0,0.0,0.0,0,184000
192,68.0,9017,7,5,1999,0.0,4,3,4.0,3.0,3.0,6.0,560,1.0,0,871,1431,5,1431,0,0,1431,1,0,2,0,4,6,8,0,,,1999.0,2,666,3.0,3.0,0,35,0,0,0,0,0.0,0.0,0,192000
193,24.0,2522,7,5,2004,50.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,970,970,5,970,739,0,1709,0,0,2,0,4,7,4,0,,1.0,2004.0,2,380,3.0,3.0,0,40,0,0,0,0,0.0,0.0,0,130000
194,60.0,7180,5,7,1972,0.0,3,3,3.0,3.0,3.0,5.0,390,1.0,0,474,864,3,864,0,0,864,0,0,1,0,3,5,8,0,,1.0,1989.0,1,352,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,127000
195,24.0,2280,6,6,1976,0.0,3,3,4.0,3.0,1.0,5.0,566,1.0,0,289,855,3,855,601,0,1456,0,0,2,1,3,7,8,1,3.0,,1976.0,2,440,3.0,3.0,87,0,0,0,0,0,0.0,0.0,0,148500
196,79.0,9416,7,5,2007,205.0,5,3,5.0,3.0,1.0,6.0,1126,1.0,0,600,1726,5,1726,0,0,1726,1,0,2,0,5,8,8,1,4.0,,2007.0,3,786,3.0,3.0,171,138,0,0,266,0,0.0,0.0,0,311872
197,174.0,25419,8,4,1918,0.0,4,4,3.0,3.0,1.0,6.0,1036,2.0,184,140,1360,4,1360,1360,392,3112,1,1,2,0,4,8,8,1,5.0,1.0,1918.0,2,795,3.0,3.0,0,16,552,0,0,512,4.0,4.0,0,235000
198,92.0,5520,6,6,1912,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,755,755,5,929,929,371,2229,0,0,1,0,3,8,8,0,,,,0,0,,,0,198,30,0,0,0,3.0,3.0,0,104000
199,76.0,9591,8,5,2004,262.0,4,3,5.0,3.0,3.0,6.0,1088,1.0,0,625,1713,5,1713,0,0,1713,1,0,2,0,5,7,8,1,4.0,,2004.0,3,856,3.0,3.0,0,26,0,0,170,0,0.0,0.0,0,274900
200,80.0,8546,4,5,2003,0.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,1121,1121,5,1121,0,0,1121,0,0,2,0,3,5,8,0,,,2003.0,2,440,3.0,3.0,132,64,0,0,0,0,0.0,0.0,0,140000
201,75.0,10125,6,6,1977,0.0,3,3,3.0,3.0,1.0,5.0,641,2.0,279,276,1196,3,1279,0,0,1279,0,1,2,0,3,6,8,2,2.0,1.0,1980.0,2,473,3.0,3.0,238,83,0,0,0,0,3.0,3.0,0,171500
202,50.0,7000,6,6,1924,0.0,3,4,2.0,3.0,1.0,2.0,617,1.0,0,0,617,4,865,445,0,1310,0,0,2,0,3,6,7,0,,,1924.0,1,398,3.0,3.0,0,0,126,0,0,0,0.0,0.0,0,112000
203,,4438,6,5,2004,205.0,4,3,4.0,3.0,3.0,6.0,662,1.0,0,186,848,5,848,0,0,848,1,0,1,0,4,3,8,1,4.0,,2004.0,2,420,3.0,3.0,149,0,0,0,0,0,0.0,0.0,0,149000
204,50.0,3500,5,7,1947,0.0,3,3,3.0,3.0,1.0,2.0,312,1.0,0,408,720,3,720,564,0,1284,0,0,1,1,3,5,8,0,,1.0,1948.0,1,240,3.0,3.0,0,35,0,0,0,0,1.0,1.0,0,110000
205,99.0,11851,7,5,1990,0.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,1424,1424,5,1442,0,0,1442,0,0,2,0,3,5,8,0,,,1990.0,2,500,3.0,3.0,0,34,0,508,0,0,0.0,0.0,0,180500
206,40.0,13673,5,5,1962,0.0,3,4,3.0,3.0,1.0,1.0,0,1.0,0,1140,1140,3,1696,0,0,1696,0,0,1,1,3,8,6,1,3.0,,1962.0,1,349,3.0,3.0,0,30,0,0,0,0,0.0,0.0,0,143900
207,,12493,4,5,1960,0.0,3,3,3.0,3.0,1.0,5.0,419,3.0,306,375,1100,3,1100,0,0,1100,1,0,1,0,3,6,8,1,1.0,,1960.0,1,312,3.0,3.0,355,0,0,0,0,0,2.0,2.0,0,141000
208,,14364,7,5,1988,128.0,4,3,4.0,3.0,4.0,6.0,1065,1.0,0,92,1157,5,1180,882,0,2062,1,0,2,1,3,7,8,1,4.0,,1988.0,2,454,3.0,3.0,60,55,0,0,154,0,0.0,0.0,0,277000
209,75.0,8250,6,7,1964,260.0,3,3,4.0,3.0,1.0,3.0,787,1.0,0,305,1092,5,1092,0,0,1092,1,0,1,0,3,6,8,0,,,1964.0,2,504,3.0,4.0,0,0,0,0,0,0,3.0,3.0,0,145000
210,67.0,5604,5,6,1925,0.0,3,3,3.0,3.0,1.0,3.0,468,1.0,0,396,864,3,864,0,0,864,1,0,1,0,3,5,8,0,,,,0,0,,,0,0,96,0,0,0,0.0,0.0,0,98000
211,83.0,10420,6,5,2009,0.0,3,3,4.0,3.0,2.0,6.0,36,1.0,0,1176,1212,5,1212,0,0,1212,0,0,2,0,4,6,8,0,,,2009.0,2,460,3.0,3.0,100,22,0,0,0,0,0.0,0.0,0,186000
212,72.0,8640,7,5,2009,0.0,3,3,4.0,3.0,1.0,6.0,822,1.0,0,78,900,5,932,920,0,1852,1,0,2,1,4,7,8,1,3.0,,2009.0,2,644,3.0,3.0,168,108,0,0,0,0,0.0,0.0,0,252678
213,43.0,13568,5,5,1995,0.0,3,3,4.0,3.0,1.0,5.0,716,1.0,0,274,990,5,990,0,0,990,0,1,1,0,3,5,8,0,,,1996.0,2,576,3.0,3.0,224,0,0,0,0,0,0.0,0.0,0,156000
214,,10900,6,7,1977,153.0,3,3,4.0,3.0,1.0,6.0,378,1.0,0,311,689,5,689,703,0,1392,0,0,1,1,3,6,8,0,,,1977.0,1,299,3.0,3.0,0,36,0,0,0,0,3.0,3.0,450,161750
